,Beach Name,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life
74,Montrose Beach,0.5608856088560885,0.005117561049394128,0.6620209059233451,0.372681281618887,0.2222222222222222,0.7169811320754718
75,Calumet Beach,0.6051660516605165,0.0014621602998268937,0.6615853658536586,0.2748735244519393,0.3333333333333333,0.6981132075471695
76,Montrose Beach,0.5535055350553505,0.005025125628140704,0.6363240418118468,0.41652613827993257,0.2222222222222222,0.7169811320754718
77,Montrose Beach,0.5535055350553505,0.004974706307457018,0.6907665505226481,0.41652613827993257,0.2222222222222222,0.7169811320754718
78,Calumet Beach,0.6051660516605165,0.0012856926774339928,0.7234320557491289,0.30354131534569984,0.3333333333333333,0.6981132075471695
79,Calumet Beach,0.6014760147601476,0.0014453538595989982,0.7168989547038329,0.2748735244519393,0.3333333333333333,0.6981132075471695
80,Montrose Beach,0.5498154981549815,0.00547049629417993,0.6550522648083624,0.418212478920742,0.2222222222222222,0.7169811320754718
81,Montrose Beach,0.5461254612546126,0.004495722760962001,0.6633275261324042,0.4266441821247892,0.3333333333333333,0.7169811320754718
82,Calumet Beach,0.5977859778597785,0.0014873699601687367,0.6946864111498259,0.26138279932546377,0.2222222222222222,0.6981132075471695
83,Calumet Beach,0.5977859778597785,0.0013445152182316265,0.6737804878048782,0.23440134907251264,0.2222222222222222,0.6981132075471695
84,Montrose Beach,0.5461254612546126,0.004756222584494378,0.6633275261324042,0.40472175379426645,0.3333333333333333,0.7169811320754718
85,Montrose Beach,0.5424354243542435,0.0046469807230130585,0.6459059233449478,0.3473861720067453,0.2222222222222222,0.7169811320754718
86,Calumet Beach,0.5940959409594097,0.0012856926774339928,0.6890243902439025,0.2209106239460371,0.2222222222222222,0.6981132075471695
87,Calumet Beach,0.5940959409594097,0.0014369506394850506,0.7147212543554009,0.2006745362563238,0.2222222222222222,0.6981132075471695
88,Montrose Beach,0.5424354243542435,0.0046469807230130585,0.6694250871080141,0.3490725126475548,0.3333333333333333,0.7169811320754718
89,Calumet Beach,0.5977859778597785,0.0014117409791432076,0.6872822299651569,0.19224283305227657,0.2222222222222222,0.6981132075471695
90,Montrose Beach,0.5461254612546126,0.004688996823582797,0.6454703832752614,0.3625632377740304,0.2222222222222222,0.7169811320754718
91,Montrose Beach,0.5535055350553505,0.004504125981075948,0.645034843205575,0.35413153456998314,0.2222222222222222,0.7169811320754718
92,Calumet Beach,0.6014760147601476,0.0013361119981176789,0.6685540069686412,0.16020236087689715,0.2222222222222222,0.6792452830188678
93,Montrose Beach,0.5608856088560885,0.004226819717315675,0.6581010452961673,0.31197301854974707,0.2222222222222222,0.7169811320754718
94,Calumet Beach,0.6125461254612546,0.0012772894573200451,0.6977351916376308,0.16526138279932548,0.2222222222222222,0.6792452830188678
95,Calumet Beach,0.6199261992619927,0.0012184669165224114,0.6855400696864112,0.15851602023608768,0.2222222222222222,0.6792452830188678
96,Montrose Beach,0.5719557195571956,0.004436900220164367,0.6641986062717771,0.3187183811129848,0.2222222222222222,0.7169811320754718
97,Montrose Beach,0.5830258302583026,0.004235222937429623,0.6689895470383276,0.30354131534569984,0.2222222222222222,0.7169811320754718
98,Calumet Beach,0.6346863468634686,0.001226870136636359,0.6872822299651569,0.1736930860033727,0.2222222222222222,0.6792452830188678
99,Calumet Beach,0.6420664206642066,0.0012772894573200451,0.6999128919860628,0.16020236087689715,0.2222222222222222,0.6792452830188678
100,Montrose Beach,0.5940959409594097,0.00395791667366935,0.676829268292683,0.3136593591905565,0.2222222222222222,0.7169811320754718
101,Montrose Beach,0.6051660516605165,0.003722626510478815,0.6581010452961673,0.3591905564924115,0.1111111111111111,0.7169811320754718
102,Calumet Beach,0.6457564575645756,0.001327708778003731,0.69904181184669,0.17200674536256325,0.2222222222222222,0.6792452830188678
103,Calumet Beach,0.6568265682656826,0.0012772894573200451,0.6942508710801394,0.21416526138279934,0.1111111111111111,0.6792452830188678
104,Montrose Beach,0.6162361623616236,0.003882287692643821,0.6615853658536586,0.3086003372681282,0.1111111111111111,0.7169811320754718
105,Montrose Beach,0.6199261992619927,0.0037058200702509204,0.6467770034843207,0.36424957841483974,0.1111111111111111,0.7169811320754718
106,Calumet Beach,0.6531365313653136,0.0012436765768642545,0.7186411149825785,0.19561551433389546,0.2222222222222222,0.6792452830188678
107,Montrose Beach,0.6199261992619927,0.0036217878691114434,0.6620209059233451,0.36593591905564926,0.2222222222222222,0.7169811320754718
108,Calumet Beach,0.6494464944649446,0.0011932572561805684,0.6968641114982579,0.21585160202360873,0.1111111111111111,0.6792452830188678
109,Calumet Beach,0.6531365313653136,0.001201660476294516,0.6485191637630662,0.21585160202360873,0.2222222222222222,0.6792452830188678
110,Montrose Beach,0.6162361623616236,0.003495739567402229,0.6628919860627178,0.3473861720067453,0.1111111111111111,0.7169811320754718
111,Montrose Beach,0.6199261992619927,0.0036974168501369728,0.6389372822299653,0.31703204047217537,0.1111111111111111,0.7169811320754718
112,Calumet Beach,0.6531365313653136,0.0011680475958387253,0.6777003484320558,0.2259696458684654,0.1111111111111111,0.6792452830188678
113,Montrose Beach,0.6162361623616236,0.0034033041461488042,0.64198606271777,0.31703204047217537,0.1111111111111111,0.7169811320754718
114,Calumet Beach,0.6494464944649446,0.0012100636964084636,0.6925087108013939,0.25295109612141653,0.2222222222222222,0.6792452830188678
115,Montrose Beach,0.6162361623616236,0.003504142787516176,0.6289198606271778,0.2782462057335582,0.1111111111111111,0.7169811320754718
116,Calumet Beach,0.6568265682656826,0.0011848540360666208,0.6641986062717771,0.24283305227655985,0.2222222222222222,0.6792452830188678
117,Calumet Beach,0.6568265682656826,0.0012184669165224114,0.6633275261324042,0.2209106239460371,0.2222222222222222,0.6792452830188678
118,Montrose Beach,0.6088560885608856,0.003218433303641956,0.6506968641114983,0.2478920741989882,0.1111111111111111,0.7169811320754718
119,Calumet Beach,0.6494464944649446,0.0012100636964084636,0.6872822299651569,0.23946037099494097,0.2222222222222222,0.6792452830188678
120,Montrose Beach,0.6088560885608856,0.00331086872489538,0.6424216027874565,0.28499156829679595,0.2222222222222222,0.7169811320754718
121,Montrose Beach,0.6088560885608856,0.0030503689013630024,0.657665505226481,0.26138279932546377,0.1111111111111111,0.7169811320754718
122,Calumet Beach,0.6346863468634686,0.001327708778003731,0.691637630662021,0.2209106239460371,0.2222222222222222,0.6792452830188678
123,Calumet Beach,0.6309963099630996,0.001201660476294516,0.6999128919860628,0.2006745362563238,0.2222222222222222,0.6792452830188678
124,Montrose Beach,0.6051660516605165,0.003092385001932741,0.6602787456445994,0.23440134907251264,0.1111111111111111,0.7169811320754718
125,Montrose Beach,0.6014760147601476,0.0029915463605653687,0.6772648083623695,0.2209106239460371,0.2222222222222222,0.7169811320754718
126,Calumet Beach,0.6273062730627306,0.0012100636964084636,0.6955574912891986,0.209106239460371,0.2222222222222222,0.6792452830188678
127,Montrose Beach,0.5977859778597785,0.002840288398514311,0.6646341463414634,0.2259696458684654,0.2222222222222222,0.7169811320754718
128,Calumet Beach,0.6199261992619927,0.0012604830170921497,0.7243031358885018,0.20741989881956158,0.2222222222222222,0.6792452830188678
129,Montrose Beach,0.5904059040590406,0.0025881917950958807,0.6620209059233451,0.2580101180438449,0.2222222222222222,0.7169811320754718
130,Calumet Beach,0.6199261992619927,0.0014369506394850506,0.6964285714285715,0.20236087689713325,0.3333333333333333,0.6792452830188678
131,Montrose Beach,0.5904059040590406,0.0025209660341842994,0.6668118466898956,0.24957841483979765,0.1111111111111111,0.7169811320754718
132,Calumet Beach,0.6162361623616236,0.001327708778003731,0.7003484320557493,0.2040472175379427,0.2222222222222222,0.6792452830188678
133,Montrose Beach,0.5867158671586715,0.0026134014554377236,0.6502613240418119,0.25295109612141653,0.2222222222222222,0.7169811320754718
134,Calumet Beach,0.6273062730627306,0.0018487084250684864,0.6955574912891986,0.19224283305227657,0.2222222222222222,0.6792452830188678
135,Montrose Beach,0.5904059040590406,0.002655417556007462,0.6663763066202092,0.2259696458684654,0.2222222222222222,0.7169811320754718
136,Calumet Beach,0.6199261992619927,0.0014117409791432076,0.6733449477351917,0.1770657672849916,0.2222222222222222,0.6792452830188678
137,Montrose Beach,0.5904059040590406,0.0026722239962353577,0.6459059233449478,0.21079258010118046,0.2222222222222222,0.7169811320754718
138,Calumet Beach,0.6273062730627306,0.001428547419371103,0.6959930313588851,0.16863406408094436,0.2222222222222222,0.6792452830188678
139,Montrose Beach,0.5977859778597785,0.002579788574981933,0.654616724738676,0.22259696458684652,0.2222222222222222,0.7169811320754718
140,Calumet Beach,0.6309963099630996,0.001361321658459522,0.6881533101045298,0.1467116357504216,0.2222222222222222,0.6792452830188678
141,Montrose Beach,0.6088560885608856,0.002420127392816927,0.6506968641114983,0.2209106239460371,0.2222222222222222,0.7169811320754718
142,Calumet Beach,0.6420664206642066,0.0013949345389153124,0.6903310104529619,0.14165261382799324,0.2222222222222222,0.6792452830188678
143,Montrose Beach,0.6199261992619927,0.0024453370531587705,0.6637630662020907,0.2445193929173693,0.3333333333333333,0.7169811320754718
144,Calumet Beach,0.6568265682656826,0.0014789667400547891,0.6968641114982579,0.13996627318718383,0.2222222222222222,0.6792452830188678
145,Montrose Beach,0.6383763837638377,0.0020924018083729686,0.6432926829268294,0.19898819561551437,0.1111111111111111,0.7169811320754718
146,Calumet Beach,0.6642066420664207,0.0011008218349271442,0.6855400696864112,0.1618887015177066,0.1111111111111111,0.6792452830188678
147,Montrose Beach,0.6494464944649446,0.0023949177324750844,0.6589721254355402,0.23102866779089373,0.2222222222222222,0.7169811320754718
148,Calumet Beach,0.6789667896678966,0.0011008218349271442,0.7060104529616726,0.15682967959527824,0.2222222222222222,0.6792452830188678
149,Calumet Beach,0.7084870848708487,0.000999983193559772,0.7025261324041813,0.17200674536256325,0.2222222222222222,0.6792452830188678
150,Montrose Beach,0.7084870848708487,0.0029999495806793163,0.6432926829268294,0.2411467116357504,0.2222222222222222,0.7169811320754718
151,Calumet Beach,0.7121771217712177,0.0010504025142434581,0.6951219512195123,0.16357504215851604,0.1111111111111111,0.6792452830188678
152,Montrose Beach,0.7269372693726937,0.003092385001932741,0.6707317073170733,0.2445193929173693,0.1111111111111111,0.6981132075471695
153,Montrose Beach,0.7416974169741698,0.0026134014554377236,0.6689895470383276,0.34064080944350755,0.3333333333333333,0.7169811320754718
154,Calumet Beach,0.7306273062730627,0.0009747735332179291,0.7033972125435541,0.2580101180438449,0.1111111111111111,0.6792452830188678
155,Montrose Beach,0.7158671586715867,0.002134417908942707,0.6607142857142858,0.387858347386172,0.1111111111111111,0.7169811320754718
156,Calumet Beach,0.7490774907749077,0.0010672089544713536,0.6929442508710802,0.2445193929173693,0.1111111111111111,0.6792452830188678
157,Calumet Beach,0.7749077490774907,0.0013865313188013645,0.6955574912891986,0.3591905564924115,0.2222222222222222,0.6792452830188678
158,Montrose Beach,0.6789667896678966,0.0022184501100821837,0.6572299651567944,0.3456998313659359,0.1111111111111111,0.7169811320754718
159,Calumet Beach,0.7601476014760148,0.001201660476294516,0.6816202090592336,0.28161888701517707,0.2222222222222222,0.6792452830188678
160,Montrose Beach,0.7195571955719556,0.003210030083528008,0.6389372822299653,0.32377740303541314,0.2222222222222222,0.7169811320754718
161,Calumet Beach,0.7527675276752767,0.0011596443757247777,0.6567944250871081,0.2411467116357504,0.2222222222222222,0.6792452830188678
162,Montrose Beach,0.6678966789667897,0.002235256550310079,0.6493902439024392,0.33389544688026984,0.2222222222222222,0.7169811320754718
163,Montrose Beach,0.6531365313653136,0.0020924018083729686,0.6367595818815331,0.3490725126475548,0.2222222222222222,0.7169811320754718
164,Calumet Beach,0.7490774907749077,0.0014873699601687367,0.6750871080139375,0.2782462057335582,0.2222222222222222,0.6792452830188678
165,Calumet Beach,0.7232472324723247,0.001201660476294516,0.679006968641115,0.2765598650927487,0.2222222222222222,0.6792452830188678
166,Montrose Beach,0.6273062730627306,0.0018319019848405912,0.6337108013937284,0.31534569983136596,0.2222222222222222,0.7169811320754718
167,Calumet Beach,0.7084870848708487,0.0011596443757247777,0.6894599303135889,0.25295109612141653,0.2222222222222222,0.6792452830188678
168,Montrose Beach,0.6162361623616236,0.0017562730038150618,0.64198606271777,0.32209106239460367,0.2222222222222222,0.7169811320754718
169,Calumet Beach,0.7121771217712177,0.0013109023377758358,0.6777003484320558,0.269814502529511,0.2222222222222222,0.6792452830188678
170,Montrose Beach,0.6014760147601476,0.0017142569032453237,0.642857142857143,0.30522765598650925,0.1111111111111111,0.6981132075471695
171,Calumet Beach,0.7047970479704797,0.001201660476294516,0.6755226480836238,0.2478920741989882,0.2222222222222222,0.6792452830188678
172,Montrose Beach,0.5977859778597785,0.0016386279222197946,0.6506968641114983,0.30016863406408095,0.2222222222222222,0.7169811320754718
173,Montrose Beach,0.5904059040590406,0.001428547419371103,0.6620209059233451,0.30185497470489037,0.2222222222222222,0.6981132075471695
174,Calumet Beach,0.6863468634686347,0.00115124115561083,0.69904181184669,0.26475548060708265,0.2222222222222222,0.6792452830188678
175,Calumet Beach,0.6715867158671586,0.0012184669165224114,0.6898954703832753,0.28667790893760536,0.2222222222222222,0.6792452830188678
176,Montrose Beach,0.5793357933579335,0.0009747735332179291,0.6393728222996516,0.29173693086003377,0.2222222222222222,0.6981132075471695
177,Montrose Beach,0.5682656826568265,0.0007226769297994991,0.6537456445993033,0.2748735244519393,0.2222222222222222,0.6981132075471695
178,Calumet Beach,0.6605166051660516,0.0013109023377758358,0.6772648083623695,0.26475548060708265,0.2222222222222222,0.6792452830188678
179,Calumet Beach,0.6568265682656826,0.0013865313188013645,0.679006968641115,0.27150084317032036,0.2222222222222222,0.6792452830188678
180,Montrose Beach,0.5645756457564576,0.0005209996470647553,0.645034843205575,0.25126475548060706,0.2222222222222222,0.6981132075471695
181,Calumet Beach,0.6531365313653136,0.0012604830170921497,0.6763937282229966,0.2681281618887015,0.2222222222222222,0.6792452830188678
182,Montrose Beach,0.5571955719557196,0.00045377388615317393,0.6389372822299653,0.23777403035413153,0.2222222222222222,0.6981132075471695
183,Calumet Beach,0.6531365313653136,0.0012100636964084636,0.6663763066202092,0.2630691399662732,0.2222222222222222,0.6792452830188678
184,Montrose Beach,0.5571955719557196,0.00041175778558343555,0.6371951219512196,0.23440134907251264,0.5555555555555556,0.6981132075471695
185,Calumet Beach,0.6568265682656826,0.0011596443757247777,0.6533101045296169,0.26138279932546377,0.2222222222222222,0.6792452830188678
186,Montrose Beach,0.5608856088560885,0.00036133846489974956,0.6289198606271778,0.23271500843170317,0.2222222222222222,0.6981132075471695
187,Calumet Beach,0.6642066420664207,0.0011680475958387253,0.6742160278745646,0.23271500843170317,0.2222222222222222,0.6792452830188678
188,Montrose Beach,0.5645756457564576,0.0003025159241021159,0.6415505226480838,0.2478920741989882,0.2222222222222222,0.6981132075471695
189,Montrose Beach,0.5756457564575646,0.00027730626376027296,0.6271777003484322,0.25295109612141653,0.2222222222222222,0.6981132075471695
190,Calumet Beach,0.6715867158671586,0.001201660476294516,0.6655052264808363,0.19224283305227657,0.2222222222222222,0.6792452830188678
191,Montrose Beach,0.5830258302583026,0.00027730626376027296,0.6289198606271778,0.27318718381112983,0.2222222222222222,0.6981132075471695
192,Calumet Beach,0.6715867158671586,0.001126031495268987,0.6641986062717771,0.19055649241146713,0.2222222222222222,0.6792452830188678
193,Montrose Beach,0.5904059040590406,0.0003361288045579066,0.6297909407665506,0.23946037099494097,0.2222222222222222,0.6981132075471695
194,Calumet Beach,0.6826568265682657,0.0011008218349271442,0.6724738675958188,0.1854974704890388,0.1111111111111111,0.6792452830188678
195,Montrose Beach,0.5977859778597785,0.00029411270398816824,0.6293554006968642,0.2411467116357504,0.2222222222222222,0.6981132075471695
196,Calumet Beach,0.6937269372693727,0.0010840153946992488,0.6467770034843207,0.17537942664418213,0.5555555555555556,0.6792452830188678
197,Montrose Beach,0.6014760147601476,0.0002689030436463253,0.6276132404181185,0.21079258010118046,0.2222222222222222,0.6981132075471695
198,Calumet Beach,0.6974169741697416,0.0010672089544713536,0.6668118466898956,0.17875210792580104,0.2222222222222222,0.6792452830188678
199,Montrose Beach,0.6014760147601476,0.0003025159241021159,0.611062717770035,0.2563237774030354,0.2222222222222222,0.6981132075471695
200,Calumet Beach,0.6937269372693727,0.000999983193559772,0.6537456445993033,0.16863406408094436,0.2222222222222222,0.6792452830188678
201,Montrose Beach,0.6014760147601476,0.00036133846489974956,0.6101916376306621,0.22259696458684652,0.1111111111111111,0.6981132075471695
202,Calumet Beach,0.7047970479704797,0.0011008218349271442,0.6493902439024392,0.18381112984822934,0.1111111111111111,0.6792452830188678
203,Montrose Beach,0.6014760147601476,0.00041175778558343555,0.6141114982578398,0.2799325463743676,0.3333333333333333,0.6981132075471695
204,Calumet Beach,0.7084870848708487,0.0012100636964084636,0.64198606271777,0.17200674536256325,0.1111111111111111,0.6792452830188678
205,Calumet Beach,0.6900369003690037,0.0010504025142434581,0.6554878048780489,0.1618887015177066,0.8888888888888888,0.6792452830188678
206,Montrose Beach,0.6051660516605165,0.00042016100569738327,0.6058362369337981,0.18043844856661045,0.6666666666666666,0.6981132075471695
207,Calumet Beach,0.6752767527675276,0.0009411606527621385,0.657665505226481,0.2124789207419899,0.1111111111111111,0.6792452830188678
208,Montrose Beach,0.5977859778597785,0.00044537066603922627,0.6136759581881533,0.1854974704890388,0.5555555555555556,0.6981132075471695
209,Calumet Beach,0.6752767527675276,0.0009579670929900337,0.6506968641114983,0.20236087689713325,0.1111111111111111,0.6792452830188678
210,Montrose Beach,0.5940959409594097,0.0004621771062671216,0.6232578397212545,0.15682967959527824,0.4444444444444444,0.6981132075471695
211,Calumet Beach,0.6752767527675276,0.0009327574326481909,0.6411149825783973,0.15177065767284995,0.1111111111111111,0.6792452830188678
212,Montrose Beach,0.5977859778597785,0.0004621771062671216,0.6084494773519165,0.1736930860033727,0.2222222222222222,0.6981132075471695
213,Calumet Beach,0.6678966789667897,0.0008907413320784525,0.6393728222996516,0.13827993254637438,0.2222222222222222,0.6792452830188678
214,Montrose Beach,0.6014760147601476,0.0003697416850136973,0.6136759581881533,0.16526138279932548,0.2222222222222222,0.6981132075471695
215,Calumet Beach,0.6678966789667897,0.0008991445521924001,0.657665505226481,0.19392917369308602,0.1111111111111111,0.6792452830188678
